1.000000000000000000e+00 3.824525177478790283e-01
2.000000000000000000e+00 6.467507481575012207e-01
3.000000000000000000e+00 8.662267923355102539e-01
4.000000000000000000e+00 1.054394125938415527e+00
5.000000000000000000e+00 1.219583630561828613e+00
6.000000000000000000e+00 1.367905974388122559e+00
7.000000000000000000e+00 1.502990245819091797e+00
8.000000000000000000e+00 1.627744913101196289e+00
9.000000000000000000e+00 1.743995904922485352e+00
1.000000000000000000e+01 1.853193402290344238e+00
1.100000000000000000e+01 1.956414222717285156e+00
1.200000000000000000e+01 2.054615020751953125e+00
1.300000000000000000e+01 2.148289918899536133e+00
1.400000000000000000e+01 2.238248825073242188e+00
1.500000000000000000e+01 2.324898242950439453e+00
1.600000000000000000e+01 2.408483266830444336e+00
1.700000000000000000e+01 2.489487171173095703e+00
1.800000000000000000e+01 2.567960262298583984e+00
1.900000000000000000e+01 2.644046545028686523e+00
2.000000000000000000e+01 2.718020677566528320e+00
2.100000000000000000e+01 2.789896249771118164e+00
2.200000000000000000e+01 2.859920501708984375e+00
2.300000000000000000e+01 2.928035259246826172e+00
2.400000000000000000e+01 2.994663000106811523e+00
2.500000000000000000e+01 3.059774160385131836e+00
2.600000000000000000e+01 3.123546123504638672e+00
2.700000000000000000e+01 3.185919523239135742e+00
2.800000000000000000e+01 3.247128248214721680e+00
2.900000000000000000e+01 3.307221651077270508e+00
3.000000000000000000e+01 3.366306781768798828e+00
3.100000000000000000e+01 3.424495458602905273e+00
3.200000000000000000e+01 3.481651306152343750e+00
3.300000000000000000e+01 3.537831783294677734e+00
3.400000000000000000e+01 3.593076229095458984e+00
3.500000000000000000e+01 3.647280931472778320e+00
3.600000000000000000e+01 3.700712680816650391e+00
3.700000000000000000e+01 3.753290414810180664e+00
3.800000000000000000e+01 3.805133819580078125e+00
3.900000000000000000e+01 3.856205940246582031e+00
4.000000000000000000e+01 3.906486272811889648e+00
4.100000000000000000e+01 3.956018447875976562e+00
4.200000000000000000e+01 4.004746437072753906e+00
4.300000000000000000e+01 4.052846431732177734e+00
4.400000000000000000e+01 4.100222587585449219e+00
4.500000000000000000e+01 4.146949291229248047e+00
4.600000000000000000e+01 4.193079471588134766e+00
4.700000000000000000e+01 4.238619327545166016e+00
4.800000000000000000e+01 4.283520698547363281e+00
4.900000000000000000e+01 4.327819347381591797e+00
5.000000000000000000e+01 4.371585369110107422e+00
5.100000000000000000e+01 4.414823055267333984e+00
5.200000000000000000e+01 4.457584381103515625e+00
5.300000000000000000e+01 4.499917507171630859e+00
5.400000000000000000e+01 4.541735649108886719e+00
5.500000000000000000e+01 4.583079814910888672e+00
5.600000000000000000e+01 4.623922824859619141e+00
5.700000000000000000e+01 4.664319515228271484e+00
5.800000000000000000e+01 4.704269409179687500e+00
5.900000000000000000e+01 4.743902206420898438e+00
6.000000000000000000e+01 4.783136367797851562e+00
6.100000000000000000e+01 4.821921825408935547e+00
6.200000000000000000e+01 4.860284328460693359e+00
6.300000000000000000e+01 4.898213386535644531e+00
6.400000000000000000e+01 4.935681343078613281e+00
6.500000000000000000e+01 4.972846031188964844e+00
6.600000000000000000e+01 5.009614944458007812e+00
6.700000000000000000e+01 5.045986652374267578e+00
6.800000000000000000e+01 5.082000255584716797e+00
6.900000000000000000e+01 5.117588043212890625e+00
7.000000000000000000e+01 5.152805328369140625e+00
7.100000000000000000e+01 5.187592983245849609e+00
7.200000000000000000e+01 5.222042560577392578e+00
7.300000000000000000e+01 5.256197452545166016e+00
7.400000000000000000e+01 5.290030479431152344e+00
7.500000000000000000e+01 5.323668003082275391e+00
7.600000000000000000e+01 5.356966018676757812e+00
7.700000000000000000e+01 5.389893054962158203e+00
7.800000000000000000e+01 5.422489643096923828e+00
7.900000000000000000e+01 5.454730033874511719e+00
8.000000000000000000e+01 5.486617088317871094e+00
8.100000000000000000e+01 5.518269062042236328e+00
8.200000000000000000e+01 5.549651622772216797e+00
8.300000000000000000e+01 5.580754756927490234e+00
8.400000000000000000e+01 5.611455917358398438e+00
8.500000000000000000e+01 5.641777515411376953e+00
8.600000000000000000e+01 5.671678543090820312e+00
8.700000000000000000e+01 5.701292037963867188e+00
8.800000000000000000e+01 5.730619430541992188e+00
8.900000000000000000e+01 5.759616851806640625e+00
9.000000000000000000e+01 5.788340568542480469e+00
9.100000000000000000e+01 5.816799640655517578e+00
9.200000000000000000e+01 5.844937324523925781e+00
9.300000000000000000e+01 5.872735500335693359e+00
9.400000000000000000e+01 5.900233268737792969e+00
9.500000000000000000e+01 5.927472591400146484e+00
9.600000000000000000e+01 5.954428672790527344e+00
9.700000000000000000e+01 5.981274127960205078e+00
9.800000000000000000e+01 6.007852077484130859e+00
9.900000000000000000e+01 6.034208774566650391e+00
1.000000000000000000e+02 6.060272216796875000e+00
1.010000000000000000e+02 6.086004257202148438e+00
1.020000000000000000e+02 6.111549377441406250e+00
1.030000000000000000e+02 6.136757373809814453e+00
1.040000000000000000e+02 6.161945819854736328e+00
1.050000000000000000e+02 6.186878204345703125e+00
1.060000000000000000e+02 6.211608409881591797e+00
1.070000000000000000e+02 6.236200332641601562e+00
1.080000000000000000e+02 6.260519504547119141e+00
1.090000000000000000e+02 6.284813880920410156e+00
1.100000000000000000e+02 6.309094429016113281e+00
1.110000000000000000e+02 6.333184242248535156e+00
1.120000000000000000e+02 6.357175350189208984e+00
1.130000000000000000e+02 6.380784511566162109e+00
1.140000000000000000e+02 6.404028415679931641e+00
1.150000000000000000e+02 6.426675796508789062e+00
1.160000000000000000e+02 6.449257850646972656e+00
1.170000000000000000e+02 6.471495151519775391e+00
1.180000000000000000e+02 6.493607997894287109e+00
1.190000000000000000e+02 6.515287876129150391e+00
1.200000000000000000e+02 6.536849498748779297e+00
1.210000000000000000e+02 6.558279991149902344e+00
1.220000000000000000e+02 6.579382419586181641e+00
1.230000000000000000e+02 6.600545406341552734e+00
1.240000000000000000e+02 6.621478080749511719e+00
1.250000000000000000e+02 6.642007350921630859e+00
1.260000000000000000e+02 6.662416458129882812e+00
1.270000000000000000e+02 6.682131290435791016e+00
