1.742891527283874309e+00 6.571741511500542310e-02
1.842891527283874398e+00 2.108433734939757220e-01
1.942891527283874487e+00 4.216867469879514441e-01
2.042891527283874353e+00 6.626506024096379122e-01
2.142891527283874886e+00 7.557502738225623240e-01
2.242891527283874531e+00 7.174151150054758341e-01
2.342891527283875064e+00 8.159912376779838716e-01
2.442891527283874709e+00 7.995618838992325506e-01
2.542891527283875241e+00 7.475355969331867190e-01
2.642891527283874886e+00 6.407447973713027434e-01
2.742891527283875419e+00 6.325301204819271383e-01
2.842891527283875064e+00 5.531215772179622903e-01
2.942891527283875597e+00 3.997809419496162753e-01
3.042891527283875241e+00 4.079956188389919358e-01
3.142891527283875774e+00 3.231106243154432955e-01
3.242891527283875419e+00 3.039430449069001061e-01
3.342891527283875952e+00 2.464403066812703158e-01
3.442891527283875597e+00 1.944140197152243454e-01
3.542891527283876130e+00 1.998904709748081376e-01
3.642891527283875774e+00 1.670317634173054400e-01
3.742891527283876307e+00 1.204819277108432618e-01
3.842891527283875952e+00 1.040525739320919130e-01
3.942891527283876485e+00 1.013143483023000169e-01
4.042891527283876130e+00 9.036144578313204390e-02
4.142891527283876663e+00 7.393209200438143058e-02
4.242891527283876307e+00 5.202628696604619241e-02
4.342891527283875952e+00 4.654983570646196306e-02
4.442891527283876485e+00 4.928806133625384528e-02
4.542891527283877018e+00 1.642935377875142863e-02
4.642891527283876663e+00 1.369112814895952213e-02
4.742891527283876307e+00 1.369112814895940243e-02
4.842891527283876840e+00 1.095290251916752021e-02
4.942891527283877373e+00 1.369112814895952213e-02
5.042891527283877018e+00 8.214676889375714317e-03
5.142891527283876663e+00 5.476451259583760105e-03
5.242891527283877195e+00 5.476451259583760105e-03
5.342891527283877728e+00 0.000000000000000000e+00
5.442891527283877373e+00 5.476451259583809544e-03
5.542891527283877018e+00 0.000000000000000000e+00
5.642891527283877551e+00 0.000000000000000000e+00
5.742891527283878084e+00 2.738225629791904772e-03
5.842891527283877728e+00 0.000000000000000000e+00
