5.012376233935356140e-02 0.000000000000000000e+00
1.503712832927703857e-01 0.000000000000000000e+00
2.506188154220581055e-01 0.000000000000000000e+00
3.508663177490234375e-01 2.669547116056656844e+00
4.511138796806335449e-01 1.619233587434978583e+00
5.513613820075988770e-01 4.341681847606781552e+00
6.516089439392089844e-01 3.888709023635777751e+00
7.518564462661743164e-01 1.168914425027893556e+00
8.521039485931396484e-01 5.006939361974588110e+00
9.523514509201049805e-01 2.915814986039392487e+00
1.052598953247070312e+00 5.669764797870167961e+00
1.152846574783325195e+00 6.717576509085136927e+00
1.253093957901000977e+00 5.475702665247343504e+00
1.353341579437255859e+00 4.333740661193686172e+00
1.453589200973510742e+00 3.443758705060242953e+00
1.553836584091186523e+00 2.191917354922729100e+00
1.654084205627441406e+00 1.692565496118991986e+00
1.754331588745117188e+00 2.364538531230566676e+00
1.854579210281372070e+00 1.634998811754921899e+00
1.954826831817626953e+00 2.856720825715385548e+00
2.055074214935302734e+00 2.663198760745043803e+00
2.155321598052978516e+00 2.848542353579812669e+00
2.255569458007812500e+00 2.926129219836667072e+00
2.355816841125488281e+00 2.622830099952975225e+00
2.456064224243164062e+00 2.632488774761739592e+00
2.556311845779418945e+00 2.581978259332947889e+00
2.656559467315673828e+00 2.203293360596196848e+00
2.756806850433349609e+00 1.741263364805266223e+00
2.857054471969604492e+00 2.188660038325348722e+00
2.957302093505859375e+00 2.458925100550580556e+00
3.057549476623535156e+00 2.512686843565593797e+00
3.157796859741210938e+00 2.488407731925098787e+00
3.258044719696044922e+00 2.306473578465841445e+00
3.358292102813720703e+00 1.906822270998717705e+00
3.458539485931396484e+00 1.991505089085775282e+00
3.558787107467651367e+00 2.325000363735727493e+00
3.659034729003906250e+00 2.545318902134090067e+00
3.759282112121582031e+00 2.294327231437844006e+00
3.859529733657836914e+00 1.887955032550817425e+00
3.959777355194091797e+00 2.194491542068141232e+00
4.060024738311767578e+00 2.569191476954448383e+00
4.160272121429443359e+00 2.274825921336942613e+00
4.260519981384277344e+00 2.278393421138996455e+00
4.360767364501953125e+00 1.687692249183282200e+00
4.461014747619628906e+00 2.128092874323000760e+00
4.561262130737304688e+00 2.035569039292819848e+00
4.661509990692138672e+00 1.629220976630843865e+00
4.761757373809814453e+00 1.838594075600343158e+00
4.862005233764648438e+00 1.749555376513735494e+00
4.962252616882324219e+00 1.948326313165111623e+00
5.062500000000000000e+00 2.013940323548592204e+00
5.162747383117675781e+00 2.159927129007530588e+00
5.262994766235351562e+00 1.779800036270879682e+00
5.363242626190185547e+00 1.828923986585955896e+00
5.463490009307861328e+00 1.729173869009483111e+00
5.563737869262695312e+00 1.549838866971288587e+00
5.663985252380371094e+00 1.423276411517815365e+00
5.764232635498046875e+00 1.593281504155375172e+00
5.864480018615722656e+00 1.337237712450346283e+00
5.964727878570556641e+00 1.562370561320684192e+00
6.064975261688232422e+00 1.223311178144898870e+00
6.165222644805908203e+00 1.253490831511643089e+00
6.265470504760742188e+00 1.238981376874467522e+00
6.365717887878417969e+00 1.216602715746752494e+00
6.465965270996093750e+00 1.369105710888485650e+00
6.566212654113769531e+00 1.212502536613000670e+00
6.666460514068603516e+00 1.191206003833849003e+00
6.766707897186279297e+00 1.213983842066793439e+00
6.866955280303955078e+00 1.262995065140741779e+00
6.967203140258789062e+00 1.247357769703646202e+00
7.067450523376464844e+00 1.112865385418171149e+00
7.167697906494140625e+00 1.056191605167130509e+00
7.267945289611816406e+00 1.058573847904674237e+00
7.368193149566650391e+00 1.078723807297256476e+00
7.468440532684326172e+00 1.020300114465005903e+00
7.568688392639160156e+00 9.068092533894679397e-01
7.668935775756835938e+00 8.720091557664949589e-01
7.769183158874511719e+00 9.099497397825734302e-01
7.869430541992187500e+00 1.111315396176970616e+00
7.969677925109863281e+00 8.439017061916515017e-01
8.069925308227539062e+00 9.297634132680056007e-01
8.170173645019531250e+00 9.120438315052558087e-01
8.270420074462890625e+00 8.513691150381403894e-01
