# Nygaard Kirkwood HullRad SAXS_weights
3.566364523451014179e+00 2.708240032196044922e+00 3.931999999999999940e+00 7.003899999999999807e-05
3.362879704399291292e+00 2.676971673965454102e+00 3.773000000000000131e+00 7.089699999999999561e-05
3.137680023127189077e+00 2.560249328613281250e+00 3.176000000000000156e+00 4.582400000000000037e-05
3.280171773509504618e+00 2.772278547286987305e+00 3.551000000000000156e+00 6.195800000000000547e-05
2.792329801969670733e+00 2.169651746749877930e+00 3.112999999999999989e+00 2.905499999999999880e-05
3.476189449763859241e+00 2.871788740158081055e+00 3.133000000000000007e+00 3.027599999999999947e-05
3.752226604279278011e+00 2.915030002593994141e+00 3.206999999999999851e+00 3.422100000000000321e-05
4.198359554090255408e+00 3.163254976272583008e+00 3.431000000000000050e+00 3.935300000000000083e-05
3.833723802375289758e+00 2.993128299713134766e+00 3.839999999999999858e+00 6.629399999999999920e-05
3.334648590984474303e+00 2.785308361053466797e+00 3.230999999999999872e+00 4.186999999999999723e-05
2.898152524956842058e+00 2.388186216354370117e+00 3.376999999999999780e+00 4.213999999999999972e-05
3.036403517894641801e+00 2.489975214004516602e+00 3.668000000000000149e+00 5.807200000000000236e-05
3.121264585833754435e+00 2.523795127868652344e+00 3.686999999999999833e+00 4.733399999999999777e-05
3.002163602624877914e+00 2.488114118576049805e+00 3.064000000000000057e+00 2.206900000000000165e-05
3.381970492611761525e+00 2.746459960937500000e+00 3.616000000000000103e+00 6.041299999999999909e-05
2.928889164082590923e+00 2.396861791610717773e+00 3.762000000000000011e+00 7.877500000000000387e-05
2.903074392000428716e+00 2.388080120086669922e+00 2.972999999999999865e+00 2.351399999999999882e-05
3.150195902092753020e+00 2.688184976577758789e+00 3.238999999999999879e+00 4.394099999999999823e-05
3.357161177443520383e+00 2.805337429046630859e+00 3.821000000000000174e+00 6.295900000000000487e-05
3.904535276540954669e+00 3.081552267074584961e+00 3.548999999999999932e+00 5.881600000000000066e-05
3.792656512593557405e+00 2.985655546188354492e+00 3.201999999999999957e+00 3.714299999999999996e-05
3.532525799907332065e+00 2.781414270401000977e+00 3.326000000000000068e+00 3.806699999999999993e-05
3.459800081370983271e+00 2.767296075820922852e+00 2.649999999999999911e+00 1.398899999999999939e-05
3.584994478541914553e+00 2.849995374679565430e+00 2.802000000000000046e+00 1.522899999999999937e-05
3.056063842103746708e+00 2.504996299743652344e+00 2.777000000000000135e+00 1.654399999999999949e-05
3.571695553687134428e+00 3.033525228500366211e+00 2.936999999999999833e+00 2.323899999999999892e-05
4.108809939307985992e+00 3.474291801452636719e+00 3.064999999999999947e+00 2.631399999999999912e-05
4.059355330944563356e+00 3.152442216873168945e+00 3.057999999999999829e+00 3.544499999999999691e-05
3.569877249513268680e+00 2.873919248580932617e+00 3.730999999999999872e+00 5.710700000000000059e-05
3.047103606085062033e+00 2.502639532089233398e+00 3.322000000000000064e+00 3.456400000000000314e-05
3.218961893045798828e+00 2.685150861740112305e+00 3.222999999999999865e+00 3.576399999999999843e-05
3.189584091114902265e+00 2.554957151412963867e+00 2.995999999999999996e+00 2.360499999999999846e-05
3.269572444117114340e+00 2.548221111297607422e+00 3.943000000000000060e+00 7.422999999999999911e-05
3.539821642918661304e+00 3.087240695953369141e+00 3.673000000000000043e+00 5.724199999999999845e-05
2.910257770300945790e+00 2.431705236434936523e+00 3.181000000000000050e+00 3.654800000000000312e-05
3.464887044240895442e+00 2.645931720733642578e+00 3.342000000000000082e+00 4.167700000000000094e-05
3.443926746570634911e+00 2.924634933471679688e+00 4.065999999999999837e+00 7.339299999999999340e-05
3.552842689552693223e+00 2.825950384140014648e+00 3.274000000000000021e+00 4.206000000000000049e-05
3.640525136595589295e+00 2.968821048736572266e+00 3.009999999999999787e+00 3.000000000000000076e-05
2.922971581383628337e+00 2.407901525497436523e+00 3.536999999999999922e+00 5.598500000000000015e-05
3.217815483598930548e+00 2.544197320938110352e+00 3.225999999999999979e+00 2.758599999999999982e-05
3.155350514026802333e+00 2.674567222595214844e+00 3.134999999999999787e+00 3.822200000000000098e-05
3.327249807975005247e+00 2.795890808105468750e+00 3.156000000000000139e+00 2.770400000000000106e-05
3.316434426918472234e+00 2.721026182174682617e+00 3.471000000000000085e+00 4.159199999999999752e-05
3.074451775786035679e+00 2.569349527359008789e+00 3.862000000000000099e+00 7.790400000000000493e-05
3.182342088273080183e+00 2.650867462158203125e+00 3.923000000000000043e+00 9.004800000000000250e-05
2.995425783055867264e+00 2.433546781539916992e+00 3.847999999999999865e+00 7.439599999999999718e-05
2.785090347184906445e+00 2.225322008132934570e+00 3.451000000000000068e+00 3.955599999999999871e-05
2.954184135543655998e+00 2.413111209869384766e+00 3.726999999999999869e+00 6.059400000000000295e-05
3.506234515788678063e+00 2.732680797576904297e+00 3.673000000000000043e+00 8.399100000000000272e-05
3.488863654479983811e+00 2.707522153854370117e+00 3.846000000000000085e+00 5.974499999999999803e-05
3.948634979939900980e+00 3.034614324569702148e+00 3.571000000000000174e+00 5.843900000000000071e-05
3.040725186646748845e+00 2.536119937896728516e+00 3.313000000000000167e+00 3.948600000000000108e-05
3.155993920395628649e+00 2.564123392105102539e+00 3.311999999999999833e+00 3.943300000000000006e-05
3.614540410298077155e+00 2.742461204528808594e+00 3.451999999999999957e+00 4.337400000000000180e-05
2.811824500653517411e+00 2.268888950347900391e+00 3.427999999999999936e+00 5.485800000000000230e-05
2.843828905581955890e+00 2.387451410293579102e+00 3.770999999999999908e+00 8.349899999999999456e-05
2.808254260133364433e+00 2.300149917602539062e+00 3.568000000000000060e+00 5.127300000000000190e-05
3.926377594835336104e+00 3.171382427215576172e+00 3.870000000000000107e+00 6.931700000000000058e-05
4.104202479059018138e+00 3.217125654220581055e+00 3.686999999999999833e+00 5.690199999999999832e-05
4.159991863444263416e+00 3.284852743148803711e+00 3.553999999999999826e+00 4.922199999999999731e-05
3.801010001464772525e+00 3.000715255737304688e+00 3.166999999999999815e+00 4.195399999999999846e-05
3.618043697395957992e+00 3.043971061706542969e+00 3.282000000000000028e+00 4.470799999999999953e-05
3.726396530053882827e+00 3.051337480545043945e+00 3.915999999999999925e+00 6.623799999999999838e-05
3.678728500856576211e+00 2.990720987319946289e+00 4.227999999999999758e+00 9.459600000000000029e-05
3.112580613003706365e+00 2.520746946334838867e+00 3.665000000000000036e+00 6.735400000000000599e-05
2.939057905894997269e+00 2.355629205703735352e+00 3.515000000000000124e+00 5.961599999999999978e-05
2.840779594313739054e+00 2.357010602951049805e+00 3.479999999999999982e+00 6.176699999999999324e-05
3.463193071575767501e+00 2.681940317153930664e+00 3.904999999999999805e+00 6.504800000000000469e-05
3.082968218607608168e+00 2.500462055206298828e+00 3.156000000000000139e+00 3.718199999999999739e-05
3.027646225644787581e+00 2.461722612380981445e+00 3.162999999999999812e+00 3.482999999999999687e-05
3.551553491422325237e+00 2.831429243087768555e+00 3.317000000000000171e+00 3.720600000000000258e-05
3.464081881363712423e+00 2.717952013015747070e+00 3.091000000000000192e+00 2.144300000000000120e-05
3.585758332179571628e+00 3.026152133941650391e+00 3.345000000000000195e+00 5.149800000000000059e-05
3.342754098478910585e+00 2.650622367858886719e+00 3.525999999999999801e+00 5.788499999999999890e-05
3.351967010715934059e+00 2.599621534347534180e+00 3.494000000000000217e+00 4.582400000000000037e-05
3.583270459349595427e+00 3.027821779251098633e+00 3.846999999999999975e+00 7.181799999999999577e-05
3.883468217131543554e+00 3.184939622879028320e+00 3.459999999999999964e+00 6.622200000000000395e-05
3.766802743293989231e+00 2.896164894104003906e+00 3.769000000000000128e+00 6.035200000000000086e-05
3.674899810946429479e+00 3.017421960830688477e+00 3.754999999999999893e+00 7.103800000000000663e-05
4.090450189609327936e+00 3.180207967758178711e+00 3.383999999999999897e+00 4.032599999999999981e-05
3.574648705361351375e+00 2.910864591598510742e+00 3.704000000000000181e+00 6.528800000000000239e-05
3.586395846246694052e+00 3.068859815597534180e+00 3.661000000000000032e+00 7.444499999999999620e-05
3.902350445929553935e+00 3.238345623016357422e+00 3.330000000000000071e+00 4.367100000000000251e-05
4.222445401853200053e+00 3.422859191894531250e+00 3.424999999999999822e+00 5.287700000000000213e-05
4.090209931236061358e+00 3.266253232955932617e+00 3.494000000000000217e+00 5.935400000000000127e-05
3.224582233550771004e+00 2.587932825088500977e+00 3.528000000000000025e+00 5.510500000000000180e-05
3.063647470291311237e+00 2.524197101593017578e+00 4.070999999999999730e+00 9.877299999999999774e-05
3.100726632354571688e+00 2.566781282424926758e+00 3.689999999999999947e+00 6.491299999999999328e-05
3.122612589627084656e+00 2.700613021850585938e+00 3.898000000000000131e+00 7.730199999999999951e-05
3.402816265515877348e+00 2.831893444061279297e+00 3.785000000000000142e+00 6.747199999999999368e-05
3.149254071551250256e+00 2.604095697402954102e+00 3.430000000000000160e+00 6.156499999999999755e-05
3.382169512167143122e+00 2.649644136428833008e+00 3.178999999999999826e+00 3.609600000000000135e-05
3.444457226732597466e+00 2.962784051895141602e+00 3.354999999999999982e+00 4.648600000000000182e-05
4.130705167819120227e+00 3.278745412826538086e+00 2.978000000000000203e+00 3.088499999999999991e-05
4.087333456172896007e+00 3.305531978607177734e+00 3.873000000000000220e+00 8.117699999999999883e-05
3.616905888198254537e+00 3.021727085113525391e+00 3.729000000000000092e+00 5.441999999999999735e-05
3.281760055354366212e+00 2.778980970382690430e+00 3.330999999999999961e+00 3.966399999999999836e-05
3.368635787525170677e+00 2.786597251892089844e+00 3.285000000000000142e+00 3.383400000000000166e-05
3.351319167053849579e+00 2.738029003143310547e+00 3.773000000000000131e+00 6.846899999999999785e-05
3.102861139910484845e+00 2.607107639312744141e+00 3.630999999999999783e+00 6.326499999999999821e-05
2.826077111465643110e+00 2.336148977279663086e+00 3.789000000000000146e+00 5.348600000000000256e-05
3.261535172639447033e+00 2.720444917678833008e+00 3.407999999999999918e+00 4.634599999999999977e-05
3.734193437656287529e+00 2.953699827194213867e+00 3.589999999999999858e+00 6.203600000000000032e-05
4.091542768861969215e+00 3.342299222946166992e+00 3.152000000000000135e+00 3.440200000000000029e-05
3.912688816218260257e+00 3.250671148300170898e+00 3.329000000000000181e+00 3.566799999999999799e-05
3.217622647986349449e+00 2.564600944519042969e+00 3.274999999999999911e+00 3.056700000000000058e-05
3.058037447840857848e+00 2.479983091354370117e+00 3.738999999999999879e+00 5.039600000000000335e-05
3.212840147519057776e+00 2.493776798248291016e+00 3.298000000000000043e+00 3.451499999999999734e-05
3.980622793173786533e+00 3.287251710891723633e+00 3.331999999999999851e+00 3.216999999999999862e-05
4.034515766113837110e+00 3.183177232742309570e+00 3.476999999999999869e+00 3.606299999999999675e-05
3.508545397216892070e+00 2.748372316360473633e+00 3.420999999999999819e+00 4.958999999999999785e-05
4.049114557799393666e+00 3.388870954513549805e+00 3.246999999999999886e+00 4.527899999999999796e-05
3.328064496017412388e+00 2.567916870117187500e+00 3.620000000000000107e+00 6.273500000000000159e-05
2.694421044427486311e+00 2.199749231338500977e+00 3.572999999999999954e+00 5.264999999999999905e-05
3.116806530460286773e+00 2.533220052719116211e+00 3.887000000000000011e+00 7.515400000000000585e-05
3.718797817749820211e+00 2.828190326690673828e+00 3.144000000000000128e+00 2.847899999999999957e-05
3.666530932741489668e+00 3.109674930572509766e+00 3.653999999999999915e+00 5.648499999999999875e-05
3.696009552443638491e+00 2.793356180191040039e+00 3.440999999999999837e+00 4.097699999999999748e-05
3.719933347241025423e+00 2.964627027511596680e+00 3.245000000000000107e+00 4.085800000000000082e-05
3.471213724846691662e+00 2.809869050979614258e+00 3.972999999999999865e+00 6.605199999999999711e-05
3.729469306899242831e+00 2.931317806243896484e+00 3.697000000000000064e+00 5.391399999999999914e-05
3.241962780746825867e+00 2.583555698394775391e+00 3.307999999999999829e+00 4.157099999999999890e-05
3.191672784226414095e+00 2.555546283721923828e+00 3.317000000000000171e+00 3.134199999999999909e-05
2.955468089860688430e+00 2.343019247055053711e+00 4.006000000000000227e+00 8.381399999999999408e-05
2.899486658784644177e+00 2.272091388702392578e+00 3.722999999999999865e+00 8.385899999999999789e-05
2.551040761629051801e+00 2.126257896423339844e+00 3.520000000000000018e+00 5.466300000000000163e-05
2.982544075903509118e+00 2.501484155654907227e+00 3.189999999999999947e+00 2.922799999999999866e-05
3.267655808470375511e+00 2.721055269241333008e+00 3.383000000000000007e+00 3.308399999999999698e-05
3.182571168083248470e+00 2.542572736740112305e+00 3.209999999999999964e+00 3.104700000000000276e-05
3.224109649096310815e+00 2.681266307830810547e+00 3.079000000000000181e+00 3.004699999999999879e-05
3.037884462412891118e+00 2.427466869354248047e+00 3.496999999999999886e+00 4.814999999999999809e-05
3.358241760378892771e+00 2.679347276687622070e+00 3.240000000000000213e+00 3.535299999999999847e-05
3.158281420407509810e+00 2.547716617584228516e+00 3.013999999999999790e+00 2.117199999999999990e-05
3.343497902309623182e+00 2.746977567672729492e+00 3.779999999999999805e+00 7.745399999999999399e-05
3.237048982948918852e+00 2.707587718963623047e+00 3.495999999999999996e+00 4.704200000000000124e-05
3.662566412914620262e+00 3.251272201538085938e+00 3.093999999999999861e+00 2.783400000000000151e-05
3.703923969000734839e+00 3.087402343750000000e+00 3.879000000000000004e+00 9.117699999999999796e-05
3.918430606675474159e+00 3.069264650344848633e+00 3.928999999999999826e+00 8.930399999999999742e-05
3.482430679775959881e+00 2.724656581878662109e+00 2.938000000000000167e+00 2.842299999999999875e-05
3.674846321798871607e+00 3.050682067871093750e+00 3.634999999999999787e+00 6.950199999999999965e-05
3.365192435122952297e+00 2.602147102355957031e+00 3.460999999999999854e+00 5.867899999999999841e-05
3.583725582845302515e+00 3.077316284179687500e+00 3.847999999999999865e+00 7.478599999999999853e-05
3.520164211649021269e+00 2.835893154144287109e+00 3.822000000000000064e+00 6.817500000000000372e-05
3.489623770744738174e+00 2.751326799392700195e+00 3.087000000000000188e+00 2.900399999999999878e-05
3.751036618924226129e+00 2.918407917022705078e+00 2.919000000000000039e+00 3.149299999999999815e-05
3.963125745680581957e+00 3.473910570144653320e+00 3.209999999999999964e+00 3.655100000000000292e-05
2.838724403088751735e+00 2.347939491271972656e+00 3.398000000000000131e+00 3.626600000000000141e-05
3.233849323291533295e+00 2.626714468002319336e+00 3.273000000000000131e+00 4.000300000000000307e-05
3.354920279293603702e+00 2.702491044998168945e+00 3.470000000000000195e+00 3.984400000000000002e-05
3.037080433372870480e+00 2.391047716140747070e+00 3.708000000000000185e+00 8.055899999999999899e-05
2.919512888635233505e+00 2.289591073989868164e+00 3.169000000000000039e+00 3.581200000000000203e-05
3.104438333736212474e+00 2.627934932708740234e+00 3.325000000000000178e+00 4.211600000000000131e-05
3.413742372515597090e+00 2.915089845657348633e+00 3.632000000000000117e+00 5.015599999999999887e-05
3.585200938855155783e+00 2.792716503143310547e+00 3.173999999999999932e+00 3.026100000000000046e-05
3.840163896491455287e+00 3.154676198959350586e+00 3.165999999999999925e+00 3.358300000000000017e-05
3.046060215329028154e+00 2.501123189926147461e+00 3.547000000000000153e+00 4.487999999999999721e-05
2.984836889889054490e+00 2.375315666198730469e+00 4.299000000000000377e+00 8.554200000000000193e-05
2.814733566250120056e+00 2.252113819122314453e+00 4.269000000000000128e+00 1.032399999999999941e-04
3.697249940730908069e+00 3.107811450958251953e+00 4.048000000000000043e+00 9.491200000000000201e-05
3.080424745719156920e+00 2.587458610534667969e+00 3.547000000000000153e+00 4.508000000000000207e-05
3.703573358203462895e+00 3.108397006988525391e+00 4.028999999999999915e+00 8.502200000000000014e-05
3.866047975455112695e+00 2.965419054031372070e+00 3.737999999999999989e+00 5.455999999999999939e-05
3.534937104049999501e+00 2.802652835845947266e+00 2.912999999999999812e+00 2.566999999999999987e-05
3.048092165965711420e+00 2.418199300765991211e+00 3.366999999999999993e+00 3.829100000000000320e-05
2.929304952566046616e+00 2.412744283676147461e+00 3.799999999999999822e+00 6.728299999999999938e-05
2.950998149180543262e+00 2.398890972137451172e+00 3.681000000000000050e+00 7.236999999999999998e-05
2.922601211012303857e+00 2.414579868316650391e+00 3.520999999999999908e+00 4.533400000000000336e-05
2.911605900381958101e+00 2.329010963439941406e+00 3.105999999999999872e+00 2.718000000000000065e-05
2.524586695425794503e+00 2.060353517532348633e+00 3.459999999999999964e+00 3.679299999999999823e-05
2.832589678362870345e+00 2.371484041213989258e+00 3.642999999999999794e+00 4.885099999999999696e-05
3.523019850222742555e+00 2.790179491043090820e+00 3.245999999999999996e+00 3.785599999999999805e-05
3.470110202514063324e+00 2.851667404174804688e+00 4.171999999999999709e+00 8.462700000000000138e-05
3.261505937307656033e+00 2.677632093429565430e+00 2.910000000000000142e+00 1.955300000000000066e-05
2.967898221880870047e+00 2.429860591888427734e+00 3.027000000000000135e+00 2.698899999999999859e-05
3.496915439053841279e+00 2.770488262176513672e+00 3.092000000000000082e+00 2.938099999999999872e-05
3.558476690028626876e+00 2.784766435623168945e+00 3.766000000000000014e+00 6.292800000000000466e-05
4.232308632677899141e+00 3.535028696060180664e+00 4.059000000000000163e+00 9.608700000000000346e-05
3.573959887026497029e+00 2.883312702178955078e+00 3.673999999999999932e+00 7.776899999999999352e-05
2.702895239546730721e+00 2.201552391052246094e+00 3.450000000000000178e+00 6.119700000000000378e-05
3.325623620001608494e+00 2.555376529693603516e+00 2.979999999999999982e+00 2.758500000000000101e-05
3.253472766535955518e+00 2.465322017669677734e+00 2.862999999999999989e+00 2.173000000000000032e-05
2.701332437167226264e+00 2.174304008483886719e+00 3.166999999999999815e+00 3.114099999999999881e-05
3.182706996356564400e+00 2.590328454971313477e+00 3.430000000000000160e+00 6.421499999999999420e-05
3.067276925253461517e+00 2.497225522994995117e+00 3.471999999999999975e+00 4.826900000000000152e-05
3.160574332782053908e+00 2.490624904632568359e+00 3.420999999999999819e+00 3.699900000000000270e-05
3.419213564022374641e+00 2.897118568420410156e+00 3.564000000000000057e+00 5.313499999999999864e-05
3.838157590851579926e+00 3.116992235183715820e+00 4.057999999999999829e+00 7.360300000000000664e-05
3.591083412792927199e+00 2.816695451736450195e+00 3.468999999999999861e+00 5.757299999999999918e-05
3.551308104535022103e+00 2.672308206558227539e+00 3.395000000000000018e+00 5.426299999999999868e-05
3.108562201880391562e+00 2.557597875595092773e+00 3.391000000000000014e+00 4.447199999999999705e-05
3.392160960420581794e+00 2.958417177200317383e+00 3.604999999999999982e+00 4.498700000000000143e-05
3.492452992315280280e+00 2.949120283126831055e+00 2.982000000000000206e+00 2.255700000000000104e-05
3.267714865214436770e+00 2.654521226882934570e+00 2.931999999999999940e+00 2.728299999999999950e-05
3.088069327391417485e+00 2.550128698348999023e+00 3.051000000000000156e+00 2.489099999999999936e-05
3.313221813107460889e+00 2.621528625488281250e+00 3.024999999999999911e+00 2.671899999999999948e-05
3.885092179753540709e+00 3.184680700302124023e+00 3.282000000000000028e+00 4.460799999999999710e-05
3.897234821914788316e+00 2.970782995223999023e+00 3.145999999999999908e+00 3.395400000000000051e-05
3.991892317373267218e+00 3.108363151550292969e+00 3.306000000000000050e+00 3.814699999999999916e-05
3.650729336587739571e+00 2.893693208694458008e+00 3.809000000000000163e+00 6.633300000000000340e-05
2.839642190003525801e+00 2.224673986434936523e+00 3.407999999999999918e+00 6.245499999999999750e-05
3.389180051216071465e+00 2.774541139602661133e+00 3.446000000000000174e+00 4.084499999999999942e-05
3.471323015341627016e+00 2.957851409912109375e+00 3.569999999999999840e+00 5.544899999999999715e-05
2.873193414731175288e+00 2.399126529693603516e+00 3.669000000000000039e+00 5.246200000000000017e-05
3.169487032586565611e+00 2.488939046859741211e+00 3.338999999999999968e+00 3.702099999999999673e-05
3.696752657535511410e+00 2.608926534652709961e+00 3.307999999999999829e+00 3.969199999999999877e-05
4.039347806569473676e+00 3.189555406570434570e+00 2.919999999999999929e+00 2.141800000000000060e-05
4.500651247225865959e+00 3.904062271118164062e+00 3.112000000000000099e+00 2.939100000000000032e-05
4.027458995088780469e+00 3.274795770645141602e+00 3.472999999999999865e+00 6.399600000000000189e-05
3.097113033361951651e+00 2.552547454833984375e+00 3.088999999999999968e+00 3.214400000000000259e-05
3.532546735549915162e+00 2.641346216201782227e+00 3.281000000000000139e+00 2.585100000000000033e-05
3.488246001906774474e+00 2.784722328186035156e+00 2.998000000000000220e+00 2.540699999999999916e-05
3.674314680365051711e+00 2.994511127471923828e+00 3.520000000000000018e+00 3.889399999999999726e-05
3.441012414716463130e+00 2.732707262039184570e+00 3.611000000000000210e+00 7.579700000000000630e-05
3.912756284923346151e+00 2.947911024093627930e+00 3.487000000000000099e+00 5.008600000000000123e-05
3.959260415317408022e+00 3.306365489959716797e+00 3.168000000000000149e+00 3.224399999999999825e-05
3.978606430910448299e+00 3.078470230102539062e+00 3.282000000000000028e+00 3.558000000000000155e-05
3.918338316973078328e+00 3.044141054153442383e+00 3.366999999999999993e+00 3.894999999999999808e-05
4.051659088158376498e+00 3.104696035385131836e+00 3.649000000000000021e+00 6.497200000000000067e-05
3.763584379234658606e+00 3.192007303237915039e+00 3.451000000000000068e+00 7.407800000000000463e-05
3.497004425249207848e+00 3.005271434783935547e+00 3.475999999999999979e+00 5.861099999999999839e-05
3.694535103854256874e+00 3.073868513107299805e+00 3.333000000000000185e+00 3.302899999999999836e-05
3.947762654359350698e+00 3.121160984039306641e+00 3.476999999999999869e+00 4.137200000000000301e-05
4.042730152405025201e+00 3.196343898773193359e+00 3.349000000000000199e+00 4.898399999999999722e-05
3.648283646697604077e+00 2.889253377914428711e+00 3.589999999999999858e+00 5.593799999999999874e-05
4.172933248108408044e+00 3.392777204513549805e+00 3.036000000000000032e+00 1.748199999999999966e-05
3.873998586160888102e+00 3.230047225952148438e+00 3.208000000000000185e+00 3.974699999999999739e-05
3.488102720117014943e+00 2.733891487121582031e+00 3.411000000000000032e+00 5.670999999999999744e-05
3.430194875322150061e+00 2.817189455032348633e+00 3.099000000000000199e+00 2.741800000000000075e-05
4.029313424026855550e+00 3.244784116744995117e+00 3.576999999999999957e+00 7.547099999999999620e-05
4.260776815584409682e+00 3.631683111190795898e+00 3.508000000000000007e+00 5.046300000000000118e-05
3.725561674871212148e+00 2.897013425827026367e+00 3.515000000000000124e+00 4.053700000000000169e-05
3.269285061954366967e+00 2.702353715896606445e+00 3.596000000000000085e+00 5.149300000000000318e-05
3.217612048948263581e+00 2.627127408981323242e+00 3.597999999999999865e+00 5.047500000000000039e-05
3.419394072366543469e+00 2.700961828231811523e+00 3.084000000000000075e+00 3.017399999999999943e-05
3.058242913640730976e+00 2.515392303466796875e+00 2.946000000000000174e+00 2.228099999999999894e-05
2.986747230547591503e+00 2.442427396774291992e+00 3.192000000000000171e+00 2.711099999999999844e-05
3.526624380386093716e+00 2.778499126434326172e+00 3.075000000000000178e+00 2.732200000000000031e-05
3.907198139701756112e+00 3.091748952865600586e+00 2.882000000000000117e+00 2.459299999999999984e-05
4.101611312819571253e+00 3.177278280258178711e+00 3.466000000000000192e+00 5.759300000000000237e-05
3.764411798546363208e+00 3.047865152359008789e+00 3.501999999999999780e+00 5.903600000000000194e-05
3.527658681892328563e+00 2.744737863540649414e+00 3.644000000000000128e+00 4.994899999999999899e-05
3.651424145263781895e+00 3.060675859451293945e+00 3.746999999999999886e+00 6.694899999999999885e-05
3.636267334417897068e+00 2.855944395065307617e+00 3.342999999999999972e+00 5.006500000000000262e-05
3.237029531949583649e+00 2.551450967788696289e+00 3.762000000000000011e+00 5.618499999999999824e-05
3.634664319493605689e+00 2.957916736602783203e+00 3.483000000000000096e+00 4.195200000000000085e-05
3.892200695321011317e+00 3.178579092025756836e+00 3.254000000000000004e+00 4.246999999999999826e-05
3.860931298201295991e+00 3.027168035507202148e+00 3.500999999999999890e+00 4.074899999999999898e-05
3.974091259650285313e+00 3.164445400238037109e+00 3.729000000000000092e+00 6.125599999999999763e-05
4.250058998861931059e+00 3.292938709259033203e+00 3.540999999999999925e+00 4.610200000000000008e-05
4.068519192932201101e+00 3.467290639877319336e+00 3.524999999999999911e+00 4.020499999999999877e-05
4.282623491113254133e+00 3.496958017349243164e+00 3.189000000000000057e+00 3.858599999999999953e-05
4.064708505135715910e+00 3.117574453353881836e+00 4.157000000000000028e+00 8.990199999999999407e-05
3.489844376309195972e+00 2.852102518081665039e+00 4.145999999999999908e+00 1.026099999999999950e-04
3.770512718369177119e+00 3.092436313629150391e+00 3.637999999999999901e+00 6.967000000000000211e-05
4.062568988284664506e+00 3.483959913253784180e+00 3.342999999999999972e+00 4.323299999999999756e-05
3.965516602697347626e+00 3.163520097732543945e+00 3.375999999999999890e+00 4.168300000000000054e-05
3.765756474102837981e+00 3.122928857803344727e+00 3.329000000000000181e+00 2.988100000000000071e-05
3.100847266821204595e+00 2.522428989410400391e+00 3.342999999999999972e+00 3.413400000000000218e-05
3.129000625154648052e+00 2.611625194549560547e+00 3.692000000000000171e+00 5.305600000000000160e-05
3.084960900909750947e+00 2.458606243133544922e+00 3.722999999999999865e+00 6.466300000000000075e-05
3.719422407436094424e+00 3.085383892059326172e+00 2.826999999999999957e+00 1.879699999999999977e-05
3.597331938738988377e+00 2.768349170684814453e+00 3.065999999999999837e+00 2.322699999999999971e-05
3.750048065573825085e+00 2.906459331512451172e+00 3.592999999999999972e+00 4.726500000000000232e-05
3.491527691593718341e+00 2.902366161346435547e+00 3.516000000000000014e+00 3.903200000000000170e-05
3.050001471452287838e+00 2.443740844726562500e+00 3.480999999999999872e+00 4.254900000000000208e-05
3.256169549508418193e+00 2.756488323211669922e+00 2.979000000000000092e+00 2.314900000000000147e-05
2.818420188751368460e+00 2.340039730072021484e+00 3.173000000000000043e+00 3.305500000000000116e-05
2.863988684142710461e+00 2.364756584167480469e+00 3.168000000000000149e+00 4.089500000000000063e-05
2.870145552499299590e+00 2.308274745941162109e+00 3.657000000000000028e+00 6.801199999999999867e-05
3.125133941445553010e+00 2.572162866592407227e+00 3.379999999999999893e+00 4.805300000000000223e-05
3.414354511330304209e+00 2.826892375946044922e+00 3.367999999999999883e+00 3.609199999999999935e-05
3.591372542306855653e+00 3.097269773483276367e+00 3.769000000000000128e+00 5.902400000000000273e-05
3.683170790511039350e+00 2.971710681915283203e+00 3.387999999999999901e+00 3.830900000000000201e-05
3.728468215486393067e+00 3.100994586944580078e+00 2.990000000000000213e+00 2.626799999999999990e-05
3.529723163425721566e+00 2.912939548492431641e+00 3.384999999999999787e+00 5.207400000000000321e-05
3.364192954627851062e+00 2.622915506362915039e+00 3.103000000000000203e+00 2.733900000000000032e-05
3.297467457003357971e+00 2.722364187240600586e+00 3.237999999999999989e+00 4.019100000000000195e-05
3.615472233129594315e+00 3.034836292266845703e+00 3.547000000000000153e+00 6.251499999999999353e-05
3.550146338738623619e+00 2.937718868255615234e+00 3.649999999999999911e+00 5.613700000000000141e-05
3.984292101931180774e+00 3.167805910110473633e+00 3.946000000000000174e+00 9.397400000000000523e-05
3.850498093874657801e+00 3.102950572967529297e+00 4.153999999999999915e+00 8.211599999999999780e-05
3.696968704533437400e+00 2.762738943099975586e+00 3.722999999999999865e+00 6.068699999999999681e-05
3.308787657354097522e+00 2.520415306091308594e+00 3.395999999999999908e+00 3.577400000000000003e-05
3.446638123072064186e+00 2.783870458602905273e+00 3.149999999999999911e+00 2.996799999999999836e-05
3.267471557601615562e+00 2.669724941253662109e+00 3.407999999999999918e+00 5.947400000000000012e-05
3.056079192493633911e+00 2.544548511505126953e+00 2.983999999999999986e+00 2.834599999999999932e-05
3.622022507648138490e+00 2.817449092864990234e+00 3.431000000000000050e+00 4.707900000000000106e-05
3.211887235491218462e+00 2.539164781570434570e+00 3.202999999999999847e+00 3.944300000000000166e-05
3.815570217994765922e+00 3.165608406066894531e+00 3.527000000000000135e+00 6.122300000000000658e-05
3.885823060381509375e+00 3.248310327529907227e+00 3.547000000000000153e+00 6.195600000000000109e-05
